ID,Price,Price per sqm,Rooms,Area_total,Kitchen_area,Storeys,District ID,Latitude,Longitude,Construction Type,Renovation State,Construction Year,Log_Price,Log_Price per sqm,balcony,bathroom_num,wardrobe,view,furnished,appliances,floor_heating,air_conditioning,parking,security_features,renovation_quality,distance_to_nearest_metro_stations_m,sports_centers_count,supermarkets_count,schools_count,kindergartens_count,cafes_restaurants_count,public_transport_count,distance_to_nearest_woods_parks_m,distance_to_nearest_water_reservoirs_m,Floor
1979095161.0,1457269.0,44177.0,1.0,33.0,8.0,16.0,10026650,50.483814,30.636145,утеплена панель,з ремонтом,1977.0,14.19207538029466,10.695982206596772,False,1.0,False,False,False,False,False,False,False,False,1.0,2222.7,1,2,4,8,5,7,436.0,0.0,11
1134373285.0,1952741.0,38223.0,2.0,51.1,6.0,9.0,10026650,50.466957,30.630924,панельні,з ремонтом,1970.0,14.48474509667757,10.551218869565592,False,1.0,False,False,True,False,False,False,False,False,3.0,783.1,3,2,6,5,5,3,555.7,0.0,1
1931344256.0,1332360.0,60581.0,1.0,22.0,5.0,9.0,10026650,50.474788,30.632309,панельні,з ремонтом,1971.0,14.10246311438393,11.011753098232376,True,1.0,False,True,False,False,False,False,False,False,3.0,1469.9,3,1,6,9,8,4,302.1,0.0,3
1687192670.0,1802850.0,38181.0,2.0,47.2,5.8,9.0,10026650,50.483796,30.625583,панельні,з ремонтом,1971.0,14.404879858726208,10.550119479354604,False,1.0,False,True,False,False,False,False,False,False,3.0,2556.3,1,1,3,6,2,0,768.6,0.0,4
1656869027.0,1707087.0,34142.0,2.0,50.0,7.0,9.0,10026650,50.471085,30.629039,панельні,з ремонтом,1968.0,14.350299552878962,10.43831286595,True,1.0,False,False,False,False,False,False,False,False,1.0,1244.0,4,2,9,5,5,6,245.9,0.0,8
771012549.0,2331630.0,37598.0,3.0,62.0,6.7,9.0,10026650,50.474318,30.637752,панельні,з ремонтом,1968.0,14.662078580656155,10.534732733279633,False,1.0,False,False,True,True,False,False,True,False,3.0,1204.2,3,1,3,5,7,7,54.0,0.0,6
589605990.0,2331630.0,41637.0,3.0,56.0,6.8,9.0,10026650,50.473613,30.639774,панельні,з ремонтом,1971.0,14.662078580656155,10.63676849083572,False,1.0,False,False,False,False,False,False,True,False,2.0,1070.0,2,1,3,4,6,7,103.7,1477.0,1
1112933138.0,1623814.0,54128.0,1.0,30.0,7.0,9.0,10026650,50.472402,30.624044,панельні,з ремонтом,1970.0,14.300288876958652,10.899125365576408,False,1.0,False,False,True,True,False,False,True,False,4.0,1456.2,4,1,4,5,3,4,349.0,0.0,9
1037985963.0,1977722.0,73239.0,1.0,27.0,5.0,5.0,10026650,50.482297,30.624712,цегляний будинок,з ремонтом,1968.0,14.49745674091332,11.201496998788446,False,1.0,False,False,False,False,False,False,True,False,4.0,2457.9,1,1,3,7,6,2,592.2,0.0,5
1966077786.0,1727905.0,52379.0,1.0,33.0,8.0,9.0,10026650,50.470275,30.638536,панельні,з ремонтом,1971.0,14.362420828718356,10.866280118061702,False,1.0,False,False,False,True,False,False,False,False,4.0,801.0,3,1,4,3,0,2,78.6,1291.0,3
1509868914.0,1790359.0,36557.0,2.0,49.0,6.0,9.0,10026650,50.471438894814206,30.63850781042359,панельні,з ремонтом,1968.0,14.397927274913997,10.506655319476549,True,1.0,False,False,False,False,False,False,True,False,3.0,904.1,3,2,5,3,4,5,89.4,1371.5,8
1902644561.0,978452.0,23317.0,1.0,42.0,15.0,5.0,10026650,50.487244,30.631724,панельні,з ремонтом,1971.0,13.793728031961544,10.056980873493236,False,1.0,True,False,False,True,False,True,False,False,3.0,2689.1,1,2,4,6,5,4,912.2,0.0,3
1585077030.0,1873632.0,36724.0,2.0,51.0,8.0,9.0,10026650,50.48817,30.636483,панельні,з ремонтом,1971.0,14.443389884821633,10.511213001042078,True,1.0,False,False,True,True,False,False,False,False,1.0,2681.2,1,0,3,5,3,2,907.4,0.0,1
1587726851.0,1790359.0,61747.0,1.0,29.0,6.0,9.0,10026650,50.472291,30.633012,цегляний будинок,з ремонтом,1968.0,14.397927274913997,11.030816865301732,True,1.0,False,True,False,True,False,True,True,False,4.0,1236.3,3,2,8,7,8,8,321.5,0.0,4
1940653793.0,1582178.0,42761.0,1.0,37.0,7.0,9.0,10026650,50.470316,30.636261,цегляний будинок,з ремонтом,1973.0,14.274313568823027,10.663405136729926,False,1.0,False,False,False,False,False,False,True,False,3.0,917.9,3,0,4,4,2,2,119.4,0.0,1
1482347415.0,1602996.0,35641.0,2.0,45.0,7.0,9.0,10026650,50.478033,30.634928,панельні,з ремонтом,1970.0,14.287385560098985,10.481279996733043,False,1.0,False,False,False,False,False,False,False,False,1.0,1663.0,1,2,3,5,1,5,311.1,0.0,6
1950679158.0,1956904.0,39139.0,2.0,50.0,8.0,9.0,10026650,50.478702,30.627433,панельні,з ремонтом,1970.0,14.48687470151061,10.574900240950068,False,1.0,False,False,False,False,False,False,False,False,1.0,2025.6,1,2,4,8,9,5,491.8,0.0,8
956953051.0,2081397.0,34683.0,3.0,60.0,7.0,9.0,10026650,50.48008,30.635279,панельні,з ремонтом,1969.0,14.548550341293726,10.454033764497051,True,1.0,False,False,False,False,False,True,True,False,2.0,1856.9,1,4,4,7,5,6,188.8,0.0,8
1249843163.0,1049234.0,47674.0,1.0,22.0,3.5,9.0,10026650,50.483796,30.625583,цегляний будинок,без ремонту,1970.0,13.863571885167987,10.77216243046862,False,1.0,False,False,False,True,False,False,False,False,1.0,2556.3,1,1,3,6,2,0,768.6,0.0,5
1188869123.0,2498175.0,41637.0,3.0,60.0,7.0,9.0,10026650,50.475316,30.636192,панельні,з ремонтом,1968.0,14.73107142355082,10.63676849083572,False,1.0,False,False,False,False,False,False,False,False,3.0,1355.5,3,1,4,5,7,7,114.7,0.0,5
1173255201.0,1956904.0,40762.0,1.0,48.0,7.5,9.0,10026650,50.472461,30.636144,панельні,з ремонтом,1969.0,14.48687470151061,10.615530086198364,True,1.0,False,False,True,False,False,False,False,False,4.0,1096.4,3,1,4,6,7,5,219.2,0.0,1
1962608528.0,1373997.0,45800.0,1.0,30.0,6.0,9.0,10026650,50.480495,30.62212,панельні,з ремонтом,1974.0,14.133235296159295,10.732061203925053,False,1.0,False,False,False,False,False,False,True,False,1.0,2359.7,1,1,3,6,6,4,334.5,0.0,4
1692282330.0,1415633.0,56626.0,1.0,25.0,4.0,5.0,10026650,50.478291,30.636585,цегляний будинок,з ремонтом,1968.0,14.16308804524922,10.944241182249897,False,1.0,False,False,True,False,False,False,False,False,3.0,1637.4,1,1,3,5,0,5,219.5,0.0,4
1805542046.0,1559070.0,48715.0,1.0,32.0,7.0,9.0,10026650,50.484178,30.631016,панельні,з ремонтом,1974.0,14.259600689017018,10.793762797207002,False,1.0,False,False,False,False,False,False,False,False,1.0,2398.1,1,4,5,7,7,4,671.3,0.0,9
1519407880.0,1457269.0,41637.0,1.0,35.0,8.0,9.0,10026650,50.472291,30.633012,панельні,з ремонтом,1973.0,14.19207538029466,10.63676849083572,True,1.0,True,True,False,True,False,True,False,False,2.0,1236.3,3,2,8,7,8,8,321.5,0.0,8
1889152552.0,1998540.0,29646.0,3.0,67.4,7.0,9.0,10026650,50.488218,30.63512,панельні,з ремонтом,1969.0,14.507927972309618,10.297116218868338,True,1.0,False,False,False,False,False,False,False,False,1.0,2712.1,1,1,3,5,6,5,928.6,0.0,4
1293620301.0,1373997.0,62455.0,1.0,22.0,3.4,9.0,10026650,50.465399,30.634907,цегляний будинок,з ремонтом,1973.0,14.133235296159295,11.042217587800128,False,1.0,True,False,True,True,False,False,False,False,3.0,691.6,3,0,4,3,1,2,243.1,0.0,8
1782703113.0,1561360.0,36307.0,2.0,43.0,7.0,9.0,10026650,50.478707,30.620995,панельні,з ремонтом,1970.0,14.261068434772165,10.499793381646516,False,1.0,False,False,False,True,False,False,False,False,3.0,2190.1,1,2,1,5,5,5,122.0,1697.3,9
798830264.0,5204532.0,51213.0,3.0,101.6,13.8,16.0,10026650,50.482297,30.624712,монолітно-каркасний,з ремонтом,2009.0,15.465040534584288,10.84376821115038,True,1.0,False,False,True,True,True,True,True,False,5.0,2457.9,1,1,3,7,6,2,592.2,0.0,13
1183387286.0,2872902.0,36849.0,4.0,78.0,7.0,9.0,10026650,50.466957,30.630924,панельні,з ремонтом,1971.0,14.870833574773984,10.514610897617482,True,1.0,True,True,False,True,False,True,False,True,5.0,783.1,3,2,6,5,5,3,555.7,0.0,2
1562328165.0,1688559.0,35933.0,2.0,47.0,6.7,9.0,10026650,50.473802,30.633575,панельні,з ремонтом,1968.0,14.3393866526745,10.489439201492518,True,1.0,False,False,False,False,False,False,False,False,1.0,1328.2,4,2,5,7,7,7,305.1,0.0,8
1940301189.0,2165085.0,49215.0,2.0,44.0,8.0,9.0,10026650,50.480184,30.621388,панельні,з ремонтом,1968.0,14.587970641493536,10.803974052865316,True,1.0,False,False,False,False,False,False,False,False,2.0,2339.6,1,1,3,5,4,5,288.7,1842.4,9
1792513258.0,3268446.0,62372.0,2.0,52.4,7.5,9.0,10026650,50.470426,30.637163,цегляний будинок,з ремонтом,1971.0,14.999825506514128,11.040887768411498,True,1.0,False,True,True,True,False,True,False,True,5.0,879.8,3,1,4,3,2,2,59.0,0.0,4
1729212125.0,1311542.0,42303.0,1.0,31.0,6.0,9.0,10026650,50.483811,30.628718,панельні,з ремонтом,1970.0,14.086714864636834,10.652636923211356,True,1.0,True,True,False,False,False,False,False,False,3.0,2439.0,1,3,5,8,7,2,775.8,0.0,6
1974998811.0,2997810.0,45426.0,2.0,66.0,13.0,9.0,10026650,50.479448,30.620534,цегляний будинок,з ремонтом,2001.0,14.91339291362943,10.723861920913745,False,1.0,False,False,True,False,False,False,True,False,4.0,2278.6,1,1,1,4,3,5,203.2,1740.6,2
1888377568.0,2248358.0,37473.0,3.0,60.0,7.0,9.0,10026650,50.473579,30.632758,панельні,з ремонтом,1971.0,14.625711174754326,10.531402638158458,True,1.0,False,False,False,True,False,False,False,False,1.0,1349.1,3,2,6,8,9,8,285.6,0.0,5
1816046605.0,3122719.0,38098.0,4.0,82.0,8.0,9.0,10026650,50.477261,30.635012,цегляний будинок,з ремонтом,1971.0,14.954214974865028,10.547943314051182,True,1.0,False,False,False,False,False,False,False,False,3.0,1584.8,1,2,3,4,1,5,329.8,0.0,2
1236396030.0,2081771.0,28896.0,3.0,72.0,7.0,9.0,10026650,50.485483,30.642148,панельні,з ремонтом,1968.0,14.548730012073928,10.271493062483913,True,1.0,False,False,False,False,False,False,False,False,2.0,2312.8,1,1,2,3,5,6,672.6,0.0,5
1331406067.0,4775678.0,47299.0,3.0,101.0,15.1,16.0,10026650,50.463564,30.629213,монолітно-каркасний,з ремонтом,2009.0,15.379046720740536,10.764265574480024,True,1.0,False,True,True,True,False,False,True,False,4.0,411.3,4,3,4,4,5,4,382.4,0.0,2
1334288915.0,2285831.0,38098.0,3.0,60.0,9.0,9.0,10026650,50.473372,30.638974,цегляний будинок,з ремонтом,1972.0,14.642240629822664,10.547943314051182,True,1.0,True,True,True,True,False,False,False,False,3.0,1070.5,3,2,3,4,6,8,155.7,1495.1,7
1481042719.0,2206722.0,48507.0,2.0,45.5,6.8,9.0,10026650,50.468238,30.630187,цегляний будинок,з ремонтом,1970.0,14.607019167620136,10.789484011776684,True,1.0,False,True,False,False,False,False,False,False,5.0,924.2,3,1,8,6,5,3,570.8,0.0,9
1865042248.0,2081813.0,33559.0,3.0,62.0,7.0,9.0,10026650,50.468107,30.631599,панельні,без ремонту,1968.0,14.548750186990455,10.421090160581144,False,1.0,False,False,False,False,False,False,False,False,1.0,914.5,3,1,8,6,5,2,530.0,0.0,8
1960753613.0,2331630.0,30270.0,3.0,77.0,8.0,9.0,10026650,50.484759,30.633406,панельні,без ремонту,1970.0,14.662078580656155,10.317945437479338,True,2.0,False,False,False,False,False,False,False,False,1.0,2388.1,1,3,5,8,8,6,613.2,0.0,8
1883560761.0,2040177.0,44343.0,2.0,46.0,7.0,9.0,10026650,50.475653,30.617086,панельні,з ремонтом,1968.0,14.528547616915873,10.69973269109964,True,1.0,False,False,True,True,False,False,False,False,3.0,1983.8,0,1,0,2,1,3,338.2,1258.8,7
1186587145.0,2185904.0,34101.0,3.0,64.1,7.5,9.0,10026650,50.462949,30.631078,панельні,з ремонтом,1970.0,14.597540488402824,10.437111312578097,True,1.0,False,False,False,False,False,False,False,False,1.0,340.7,3,2,4,2,4,3,392.4,0.0,8
1965222319.0,1915268.0,32477.0,3.0,59.0,6.0,9.0,10026650,50.488327,30.632265,панельні,з ремонтом,1971.0,14.46536864070579,10.388318216025032,True,2.0,False,False,False,True,False,False,False,False,1.0,2787.6,1,2,4,4,5,4,935.1,0.0,8
1167927783.0,2331630.0,55502.0,1.0,42.0,10.0,16.0,10026650,50.481195,30.624304,утеплена панель,з ремонтом,2004.0,14.662078580656155,10.924192352327712,False,1.0,True,True,True,True,False,True,True,False,5.0,2380.8,1,1,3,7,7,4,471.9,0.0,9
1518834497.0,3539082.0,81358.0,2.0,43.5,6.9,9.0,10026650,50.47597,30.631932,цегляний будинок,з ремонтом,1969.0,15.079378212005397,11.306626739594792,True,1.0,False,False,False,True,False,True,True,False,5.0,1587.9,3,2,7,7,7,3,373.7,0.0,9
1701461851.0,1873632.0,30228.0,3.0,62.0,7.0,9.0,10026650,50.484282,30.629953,цегляний будинок,без ремонту,1971.0,14.443389884821633,10.316557007504228,True,1.0,False,True,False,False,False,False,False,False,3.0,2442.6,1,4,5,7,7,3,735.6,0.0,6
868052106.0,2165085.0,44635.0,1.0,48.5,8.3,16.0,10026650,50.48817,30.636483,утеплена панель,з ремонтом,2003.0,14.587970641493536,10.706295987305593,True,1.0,False,False,False,True,False,True,False,False,4.0,2681.2,1,0,3,5,3,2,907.4,0.0,8
1571773620.0,1249046.0,41637.0,1.0,30.0,6.0,9.0,10026650,50.480184,30.621388,цегляний будинок,з ремонтом,1973.0,14.037891418503804,10.63676849083572,True,1.0,False,False,False,False,False,False,False,False,1.0,2339.6,1,1,3,5,4,5,288.7,1842.4,2
1970621007.0,1900000.0,44186.0,2.0,43.0,8.0,9.0,10026650,50.48648,30.633339,цегляний будинок,з ремонтом,1971.0,14.45736497045232,10.696185907157652,False,1.0,False,False,True,True,False,False,False,False,3.0,2568.4,1,2,4,7,5,5,784.6,0.0,1
1608552559.0,1498905.0,44093.0,1.0,34.0,8.0,9.0,10026650,50.465714,30.628853,панельні,з ремонтом,1970.0,14.220246066646162,10.694078997756929,True,1.0,False,False,False,False,False,False,False,True,2.0,651.3,4,3,4,6,6,2,589.7,0.0,7
1966523046.0,2489848.0,41512.0,4.0,60.0,8.0,5.0,10026650,50.47122297,30.63213857,панельні,з ремонтом,1968.0,14.727732624031772,10.633761910177356,True,1.0,False,False,True,True,False,False,False,True,5.0,1209.5,3,1,9,7,7,7,332.1,0.0,3
1885876301.0,1977722.0,43968.0,2.0,45.0,6.0,9.0,10026650,50.47832999,30.62793824,панельні,з ремонтом,1971.0,14.49745674091332,10.691240119137069,True,1.0,False,False,False,False,False,False,False,False,2.0,1970.9,1,2,4,8,10,5,518.8,0.0,2
1836568061.0,2165085.0,46342.0,2.0,46.7,6.7,9.0,10026650,50.472572,30.639654,панельні,без ремонту,1968.0,14.587970641493536,10.743825534777388,True,1.0,False,False,False,False,False,False,False,False,5.0,969.3,2,2,4,4,6,6,136.8,1397.4,8
1957699752.0,1144997.0,49797.0,1.0,23.0,3.0,9.0,10026650,50.483811,30.628718,цегляний будинок,з ремонтом,1970.0,13.95091344824406,10.815730101563714,False,1.0,False,False,True,True,False,False,False,False,3.0,2439.0,1,3,5,8,7,2,775.8,0.0,4
1830366267.0,1748723.0,38847.0,2.0,45.0,7.0,5.0,10026650,50.473024,30.62743,панельні,з ремонтом,1968.0,14.374396937088614,10.56741187441917,False,1.0,False,False,False,False,False,True,False,False,4.0,1470.5,4,2,5,8,4,6,98.9,0.0,2
1277950805.0,2494012.0,40887.0,3.0,61.0,8.0,9.0,10026650,50.486999,30.628011,панельні,з ремонтом,1971.0,14.72940361771856,10.618591900448116,False,1.0,False,False,True,False,False,False,False,False,5.0,2774.3,1,2,2,6,3,4,776.2,0.0,2
1725188477.0,2081813.0,29312.0,3.0,71.0,7.0,9.0,10026650,50.48215,30.629639,панельні,з ремонтом,1969.0,14.548750186990455,10.285786382612454,False,1.0,False,True,False,False,False,False,False,False,2.0,2246.6,1,3,6,10,8,5,633.0,0.0,5
416273086.0,2198394.0,36349.0,3.0,60.5,7.0,9.0,10026650,50.472291,30.633012,цегляний будинок,з ремонтом,1970.0,14.603238106626211,10.500949482961666,True,1.0,False,False,False,False,False,False,False,False,1.0,1236.3,3,2,8,7,8,8,321.5,0.0,1
1298461575.0,2477357.0,36099.0,3.0,68.6,7.1,9.0,10026650,50.463958,30.634177,панельні,з ремонтом,1972.0,14.722703227701082,10.494048144320972,True,1.0,False,False,False,False,False,False,True,True,3.0,526.9,3,0,4,2,1,2,176.2,0.0,4
1725350778.0,1748723.0,56418.0,1.0,31.0,5.6,9.0,10026650,50.466555,30.627117,цегляний будинок,з ремонтом,1972.0,14.374396937088614,10.94056126018764,True,1.0,False,False,True,True,False,True,True,False,5.0,770.3,4,4,4,8,5,2,657.5,0.0,5
1482371235.0,1602996.0,35641.0,2.0,45.0,7.0,9.0,10026650,50.469285,30.629965,панельні,без ремонту,1970.0,14.287385560098985,10.481279996733043,False,1.0,False,False,False,False,False,False,False,False,1.0,1040.9,4,2,8,4,5,5,453.5,0.0,6
1845001090.0,3330900.0,46258.0,3.0,72.0,9.0,16.0,10026650,50.469954,30.631976,утеплена панель,з ремонтом,1976.0,15.01875339592958,10.742011318604094,True,1.0,True,False,True,True,False,False,False,False,3.0,1121.6,3,2,8,6,4,5,421.8,0.0,11
1850666726.0,1457269.0,45551.0,1.0,32.0,7.0,9.0,10026650,50.477312,30.619545,панельні,з ремонтом,1968.0,14.19207538029466,10.726609809517818,True,1.0,False,False,True,True,False,False,False,False,3.0,2078.2,1,2,1,3,2,6,89.9,1512.6,3
1894221570.0,1415633.0,50547.0,1.0,28.0,7.0,9.0,10026650,50.477689,30.629237,панельні,з ремонтом,1969.0,14.16308804524922,10.830678658878572,True,1.0,False,False,True,True,False,False,False,False,4.0,1857.0,1,2,4,9,6,3,490.6,0.0,2
393872972.0,2081771.0,34225.0,3.0,60.85,7.7,5.0,10026650,50.472169,30.639923,панельні,з ремонтом,1968.0,14.548730012073928,10.440740868137397,True,1.0,True,False,True,True,False,False,True,False,4.0,920.7,2,2,4,4,5,5,156.8,1352.0,5
1133714604.0,1936086.0,30728.0,3.0,63.0,7.0,9.0,10026650,50.485634,30.633906,цегляний будинок,з ремонтом,1972.0,14.476179483825506,10.332962113104644,False,1.0,False,False,False,False,False,False,True,False,1.0,2466.2,1,2,5,7,3,4,682.3,0.0,9
1378701624.0,1790359.0,38514.0,2.0,46.5,8.0,9.0,10026650,50.474352,30.63106,панельні,з ремонтом,1973.0,14.397927274913997,10.558803054787068,False,1.0,False,False,False,False,False,False,False,False,1.0,1494.9,3,0,6,8,5,4,201.6,0.0,9
1706266493.0,1457269.0,48590.0,1.0,30.0,6.0,5.0,10026650,50.482013,30.626593,цегляний будинок,з ремонтом,1968.0,14.19207538029466,10.791193607554506,False,1.0,False,True,False,False,False,False,False,False,1.0,2352.7,1,1,4,7,7,3,642.2,0.0,3
1547132064.0,2557500.0,51150.0,3.0,50.0,8.0,5.0,10026650,50.478772,30.629921,цегляний будинок,з ремонтом,1971.0,14.754541167814684,10.8425373215308,False,1.0,False,False,True,True,False,False,False,False,1.0,1922.2,1,2,4,9,6,4,586.9,0.0,5
730463663.0,1540542.0,49714.0,1.0,31.0,5.0,9.0,10026650,50.48309,30.626878,панельні,з ремонтом,1971.0,14.247645509644553,10.814061977414172,True,1.0,False,False,False,False,False,False,False,False,3.0,2439.8,1,1,3,8,6,1,749.0,0.0,4
1569670511.0,1415633.0,49339.0,1.0,28.7,6.1,9.0,10026650,50.477261,30.635012,панельні,з ремонтом,1973.0,14.16308804524922,10.806490390083349,False,1.0,False,False,True,True,False,False,True,False,5.0,1584.8,1,2,3,4,1,5,329.8,0.0,9
393956277.0,3580718.0,74613.0,1.0,48.0,11.4,16.0,10026650,50.481403,30.627585,монолітно-каркасний,з ремонтом,2009.0,15.09107417620046,11.22008343614482,False,1.0,True,False,True,True,True,True,False,False,5.0,2256.6,1,2,4,9,12,3,643.8,0.0,8
1317955571.0,2477357.0,40596.0,3.0,61.0,7.0,9.0,10026650,50.473521,30.634887,панельні,з ремонтом,1971.0,14.722703227701082,10.611449451234089,False,1.0,False,False,False,False,False,False,False,False,1.0,1244.2,3,1,3,7,6,6,237.9,0.0,5
